Horizontal_vibration_signals,Vertical_vibration_signals
-0.2727508917450905,-0.015747499419376254
0.36832090467214584,-0.1380086038261652
0.9037017822265625,-0.8337736129760742
0.23937230929732323,0.058543700724840164
-0.08583069778978825,-0.1299024000763893
0.6928563117980957,-0.08095500059425831
0.5766630172729492,0.620412789285183
0.32351020723581314,0.03255609888583422
0.11348719708621502,-0.10002849623560905
0.2659321017563343,-0.39277080446481705
0.4714250937104225,-0.7487177848815918
-0.21387340500950813,0.021112000104039907
-0.422668494284153,0.3317832946777344
0.27528999373316765,0.18590690568089485
0.07640120107680559,-0.48273801803588867
0.31542781740427017,-0.37497278302907944
0.06880760192871094,-0.3550529107451439
0.16928909346461296,-0.1401066966354847
0.5345344915986061,0.3506780043244362
-0.06434919778257608,-0.4595160111784935
0.10631079785525799,-0.3162026032805443
-0.19567010924220085,-0.2143383026123047
-0.42183399200439453,-0.5146979913115501
-0.44791698455810547,-0.24871829897165298
-0.2203226089477539,0.5326033011078835
-0.8517861366271973,0.5646229162812233
-0.09553429670631886,0.4765510931611061
0.2867579087615013,0.6075501069426537
0.23926500231027603,0.28913019225001335
0.4867076873779297,0.8835077285766602
1.076352596282959,0.49096349626779556
0.49571990966796875,0.46324729919433594
0.5871773138642311,0.484466589987278
0.6705164909362793,0.3930329903960228
0.4483342170715332,0.4004478082060814
0.6149649992585182,0.5591034889221191
0.05458590108901262,0.11609789915382862
0.8000850677490234,-0.08646249771118164
0.4750847816467285,-0.1749872975051403
-0.1993299089372158,0.151443500071764
-0.15176529996097088,0.16036029905080795
0.15677209943532944,0.28618570417165756
-0.03827810054644942,0.11554960161447525
-0.3632187843322754,0.003695499908644706
-0.2138971909880638,-0.06575580220669508
0.14159680344164371,-0.8032560348510742
-0.5534768104553223,-0.198745708912611
-0.8666635304689407,0.05112890154123306
-0.19941329956054688,0.022685499861836433
-0.09341239929199219,-0.2919911965727806
-0.5097746849060059,0.09154080413281918
0.3012656979262829,-0.32787319272756577
0.4375458136200905,0.5169152840971947
-0.04190209787338972,-0.47272440046072006
0.34712549299001694,-0.03929140046238899
0.03739600069820881,0.09558199904859066
0.16455650329589844,-0.5685687065124512
-0.0016809000226203352,0.2886533923447132
-0.13818739913403988,0.2381921000778675
-0.4536271095275879,0.3367185965180397
0.05195139907300472,0.47153230756521225
0.26161670684814453,-0.46925541013479233
-0.08555649779736996,-0.19199850037693977
0.05371570121496916,0.0399350980296731
0.06469490006566048,-0.6970881670713425
0.00028610000299522653,-0.12354849837720394
-0.48955678939819336,-0.3792881965637207
-0.9598612785339355,-0.5271435156464577
-0.2886533923447132,-1.272130012512207
-0.1621842011809349,-1.3767242431640625
-1.0761141777038574,-1.3622522354125977
0.0016092999430838972,-1.0933160781860352
-0.28529170900583267,-1.8930792808532715
-0.2569079026579857,-1.427018642425537
