Horizontal_vibration_signals,Vertical_vibration_signals
0.1455902960151434,-0.12733940035104752
-0.26084180921316147,-0.2621651068329811
0.7831454277038574,-0.5017160996794701
0.3392935171723366,0.5269527062773705
0.1320600975304842,0.7529377937316895
0.3513813018798828,0.20506380125880241
0.9453176707029343,0.19216539338231087
0.8815289288759232,0.08925200439989567
-0.0280260993167758,0.4085659980773926
0.42873620986938477,0.6618022918701172
1.3488292694091797,0.5257726088166237
-0.22363660857081413,0.5439161881804466
0.002551100042182952,1.2392640113830566
0.9518265724182129,-0.4767417907714844
-0.026810199487954378,0.8323431015014648
-0.523984394967556,0.48973560333251953
0.053572701290249825,-0.20061729475855827
-0.22191999480128288,0.7936357706785202
-0.947868824005127,1.0035157203674316
-0.4043101891875267,0.3768324851989746
0.1370071992278099,-0.12282130308449268
0.1463531982153654,0.40357109159231186
-0.5796312913298607,0.15460249967873096
-0.027680399361997843,0.5276321992278099
0.5167961120605469,-0.9972810745239258
-0.328064002096653,0.446319617331028
0.05424019880592823,0.032758701127022505
0.04678959958255291,-0.49070119857788086
0.09425880387425423,-0.009143400238826871
-0.391542911529541,-0.37380460649728775
0.019872200209647417,0.5540252104401588
0.17098190262913704,0.4922031983733177
-0.23043159395456314,0.7827401161193848
-0.2781390957534313,0.0190139003098011
0.04107949789613485,0.7823705673217773
0.23566480726003647,0.14381409622728825
-0.12838839553296566,0.3680824860930443
-0.29011959210038185,0.9901762008666992
0.3062844090163708,0.046646599657833576
-8.340000022144523e-05,0.013637499650940299
-0.6534218788146973,0.37254098802804947
0.5425333976745605,0.3023266978561878
-0.03407000098377466,-0.5103468894958496
-0.5262494087219238,0.9653686732053757
0.28231140226125717,-0.6434441357851028
-0.1950979046523571,0.24652479216456413
-0.6428003311157227,-0.4071474075317383
0.17021890729665756,-0.8521676063537598
-0.4389166831970215,-0.5122661963105202
0.09946820326149464,-0.36132339388132095
-0.8735418319702148,-1.1862754821777344
-0.22492410615086555,-1.0985255241394043
0.07202629931271076,-1.3341784477233887
-0.8075118064880371,-1.3355255126953125
-0.4564642906188965,-1.2156487256288528
0.13070110231637955,-1.623523235321045
-0.43387409299612045,-1.586318016052246
-0.7457137107849121,-1.4251232147216797
-0.04702810198068619,-1.0243892669677734
-0.37839408963918686,-1.647794246673584
-0.3752708062529564,-1.0060905665159225
-0.30690429732203484,-1.1983990669250488
-0.45680999755859375,-1.7826080322265625
0.20394330844283104,-1.1105061322450638
-0.3552914038300514,-1.3251662254333496
0.06203650031238794,-1.4694809913635254
0.9154915809631348,-0.4901767149567604
0.10319950059056282,-1.229262426495552
0.12857910245656967,-0.38611888885498047
0.5707978829741478,-0.7268667221069336
0.7501841336488724,-1.0124803334474564
-0.06479020230472088,0.3244161978363991
-0.07921460084617138,0.29391050338745117
0.6555318832397461,-0.07482769899070263
0.31542781740427017,-0.5307197943329811
-0.24178029969334602,0.7102488726377487
-0.14183520339429379,-0.3640412911772728
0.43964389711618423,0.06214379798620939
-0.13254879973828793,-0.22010799497365952
-0.2863287925720215,-0.09051560424268246
0.1645803079009056,-0.16120670363307
0.6541848182678223,-0.6067394837737083
-0.47239068895578384,-0.46023130416870117
0.07234809920191765,0.17945770174264908
0.20018819719552994,-0.472414493560791
0.16325710341334343,0.07855890318751335
-0.11270049959421158,-0.21893979981541634
0.48971179872751236,-0.07336140144616365
0.8797764778137207,-0.7195234298706055
0.18583539873361588,1.0987638682127
0.22929910570383072,0.0776528986170888
0.9797930717468262,0.01387599972076714
0.406646691262722,0.18922090530395508
0.03360510105267167,0.1742124930024147
-0.0059961999068036675,1.044154167175293
0.06657840218394995,0.9972572326660156
-0.2871393971145153,1.4721035957336426
-0.5880236998200417,2.2342562675476074
-0.22376779466867447,1.885390281677246
0.028681799303740263,1.6961097717285156
-0.38878921419382095,1.552903652191162
-0.41059259325265884,1.835787296295166
-0.32460689544677734,2.3153066635131836
0.007057199836708605,1.628422737121582
-0.1697658933699131,1.8976449966430664
0.5492329970002174,0.2087830938398838
0.6136417016386986,0.7231712341308594
-0.17466550692915916,0.3819466009736061
0.5595088005065918,0.17501119524240494
0.8615612983703613,0.5447984114289284
0.3414512053132057,0.3916383162140846
-0.1259922981262207,0.8985400199890137
0.3650784119963646,0.2850533090531826
0.28055910021066666,0.11365409940481186
-0.10398630052804947,1.0561704635620117
-0.295865498483181,0.48885349184274673
-0.040805297903716564,0.497436486184597
-0.21545890718698502,0.11612179689109325
-0.6125330924987793,-0.22197959944605827
-0.3870844841003418,-0.3937363997101784
-0.46155449002981186,-0.09671449661254883
-0.43034549802541733,0.18862489610910416
-0.31552311033010483,-0.560915507376194
-0.15355350449681282,-0.3919244185090065
-0.30813220888376236,-0.9117841720581055
-0.5761146917939186,-0.6757975369691849
-0.4914641007781029,-0.15354160219430923
-0.34236911684274673,-0.5894302949309349
-0.7837533950805664,0.5012274160981178
-0.43293241411447525,0.3223896026611328
-0.38802620023489,-0.4233599081635475
-0.5819321051239967,-0.0170827005058527
-0.4353165999054909,0.49669738858938217
-0.48930641263723373,0.0589489983394742
-0.013637499650940299,0.6283997744321823
-0.40128231048583984,-0.40558580309152603
-0.8405209332704544,0.18996000289916992
-0.2347112074494362,-0.19221309572458267
0.14839169569313526,-0.8476734161376953
-0.18051860854029655,-0.5046368017792702
-0.12102129869163036,-0.36575790494680405
0.16870500519871712,-1.0711312294006348
0.33832788467407227,-1.7585158348083496
-0.01412629964761436,-1.3998150825500488
-0.37261251360177994,-1.0450006276369095
0.6218909844756126,-1.4531373977661133
0.7579565048217773,-1.3823390007019043
0.35344358533620834,-1.4928102493286133
0.9770988672971725,-1.9770264625549316
0.8640766143798828,-1.6620397567749023
0.617218017578125,-1.9954681396484375
-0.08480549789965153,-0.8603215217590332
0.11262889951467514,-1.071023866534233
-0.03269910113885999,-0.6021023169159889
-0.6663203239440918,-0.7869244366884232
-0.693046972155571,0.11584759689867496
-0.39598941802978516,-0.4191875085234642
-0.6744862347841263,-0.010824199998751283
-0.15555620193481445,0.5469084158539772
-0.29906030744314194,0.34734010696411133
0.4419564828276634,0.3777145966887474
0.6413816660642624,0.37746429443359375
-0.006210799911059439,1.3652324676513672
0.06589889992028475,0.7510542869567871
-0.04196169786155224,1.0627269744873047
0.17074350267648697,1.1192799359560013
-0.16974210739135742,0.2781987003982067
-0.34482479095458984,0.45930150896310806
-0.31468868255615234,0.5998969078063965
-0.6357312202453613,0.5608319863677025
-0.5367041006684303,1.3478279113769531
-0.2832650952041149,0.6924151629209518
-0.33097270876169205,0.3603696823120117
0.16587970778346062,0.06535049993544817
0.11748080141842365,-0.03383160103112459
-0.4484057053923607,0.41304830461740494
-0.07715229876339436,0.4989266023039818
0.13459919951856136,0.6903529167175293
-0.18343929201364517,-0.06437299773097038
0.3345489874482155,-0.19743440672755241
0.47208070755004883,-0.9038925170898438
0.16039609909057617,0.1556157972663641
0.20407440140843391,0.25897029787302017
0.43076280504465103,0.08178950287401676
0.10520219802856445,-0.14567379839718342
0.25870800018310547,-0.5929232016205788
0.04599090199917555,-0.7647275924682617
0.060737100429832935,0.08296970278024673
-0.11894700117409229,-0.028049899265170097
-0.5480169877409935,1.0087847709655762
-0.004029299889225513,0.3442167863249779
-0.18432140350341797,0.14947650022804737
-0.5394339933991432,0.4183650016784668
-0.36302801221609116,0.9113073348999023
-0.16309019178152084,1.343095302581787
0.012016299879178405,1.6775727272033691
-0.278401393443346,0.728905200958252
-0.567626990377903,1.1883140355348587
